ID,Name,Sprite,Shiny Sprite,Hidden Ability
62,Poliwrath,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0062_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0062_000_mf_n_00000000_f_r.png""",Swift Swim
63,Abra,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0063_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0063_000_mf_n_00000000_f_r.png""",Magic Guard
64,Kadabra,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_r.png""",Magic Guard
64_m,Kadabra ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_r.png""",
64_w,Kadabra ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_fd_n_00000000_f_r.png""",
65,Alakazam,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_r.png""",Magic Guard
65_m,Alakazam ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_r.png""",
65_w,Alakazam ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_fd_n_00000000_f_r.png""",
65_mega,Mega Alakazam,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_001_mf_n_00000000_f_r.png""",
66,Machop,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0066_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0066_000_mf_n_00000000_f_r.png""",Steadfast
67,Machoke,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0067_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0067_000_mf_n_00000000_f_r.png""",Steadfast
68,Machamp,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_n_00000000_f_r.png""",Steadfast
68_gmax,Gmax Machamp,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_g_00000000_f_r.png""",
69,Bellsprout,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0069_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0069_000_mf_n_00000000_f_r.png""",Gluttony
70,Weepinbell,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0070_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0070_000_mf_n_00000000_f_r.png""",Gluttony
71,Victreebel,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0071_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0071_000_mf_n_00000000_f_r.png""",Gluttony
72,Tentacool,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0072_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0072_000_mf_n_00000000_f_r.png""",Rain Dish
73,Tentacruel,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0073_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0073_000_mf_n_00000000_f_r.png""",Rain Dish
74,Geodude,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_000_mf_n_00000000_f_r.png""",Sand Veil
74_alola,Alolan Geodude,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_001_mf_n_00000000_f_r.png""",Galvanize
75,Graveler,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_000_mf_n_00000000_f_r.png""",Sand Veil
75_alola,Alolan Graveler,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_001_mf_n_00000000_f_r.png""",Galvanize
76,Golem,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_000_mf_n_00000000_f_r.png""",Sand Veil
76_alola,Alolan Golem,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_001_mf_n_00000000_f_r.png""",Galvanize
77,Ponyta,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_000_mf_n_00000000_f_r.png""",Flame Body
77_galar,Galarian Ponyta,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_001_mf_n_00000000_f_r.png""",Anticipation
78,Rapidash,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_000_mf_n_00000000_f_r.png""",Flame Body
78_galar,Galarian Rapidash,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_001_mf_n_00000000_f_r.png""",Anticipation
79,Slowpoke,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_000_mf_n_00000000_f_r.png""",Regenerator
79_galar,Galarian Slowpoke,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_001_mf_n_00000000_f_r.png""",Regenerator
80,Slowbro,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_000_mf_n_00000000_f_r.png""",Regenerator
80_mega,Mega Slowbro,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_001_mf_n_00000000_f_r.png""",
80_galar,Galarian Slowbro,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_002_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_002_mf_n_00000000_f_r.png""",Regenerator
81,Magnemite,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0081_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0081_000_uk_n_00000000_f_r.png""",Analytic
82,Magneton,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0082_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0082_000_uk_n_00000000_f_r.png""",Analytic
83,Farfetch'd,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_000_mf_n_00000000_f_r.png""",Defiant
83_galar,Galarian Farfetch'd,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_001_mf_n_00000000_f_r.png""",Scrappy
84,Doduo,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_r.png""",Tangled Feet
84_m,Doduo ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_r.png""",
84_w,Doduo ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_fd_n_00000000_f_r.png""",
85,Dodrio,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_r.png""",Tangled Feet
85_m,Dodrio ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_r.png""",
85_w,Dodrio ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_fd_n_00000000_f_r.png""",
86,Seel,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0086_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0086_000_mf_n_00000000_f_r.png""",Ice Body
87,Dewgong,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0087_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0087_000_mf_n_00000000_f_r.png""",Ice Body
88,Grimer,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_000_mf_n_00000000_f_r.png""",Poison Touch
88_alola,Alolan Grimer,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_001_mf_n_00000000_f_r.png""",Power of Alchemy
89,Muk,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_000_mf_n_00000000_f_r.png""",Poison Touch
89_alola,Alolan Muk,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_001_mf_n_00000000_f_r.png""",Power of Alchemy
90,Shellder,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0090_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0090_000_mf_n_00000000_f_r.png""",Overcoat
91,Cloyster,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0091_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0091_000_mf_n_00000000_f_r.png""",Overcoat
92,Gastly,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0092_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0092_000_mf_n_00000000_f_r.png""",
93,Haunter,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0093_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0093_000_mf_n_00000000_f_r.png""",
94,Gengar,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_n_00000000_f_r.png""",
94_mega,Mega Gengar,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_001_mf_n_00000000_f_r.png""",
94_gmax,Gmax Gengar,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_g_00000000_f_r.png""",
95,Onix,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0095_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0095_000_mf_n_00000000_f_r.png""",Weak Armor
96,Drowzee,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0096_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0096_000_mf_n_00000000_f_r.png""",Inner Focus
97,Hypno,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_r.png""",Inner Focus
97_m,Hypno ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_r.png""",
97_w,Hypno ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_fd_n_00000000_f_r.png""",
98,Krabby,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0098_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0098_000_mf_n_00000000_f_r.png""",Sheer Force
99,Kingler,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_n_00000000_f_r.png""",Sheer Force
99_gmax,Gmax Kingler,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_g_00000000_f_r.png""",
100,Voltorb,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0100_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0100_000_uk_n_00000000_f_r.png""",Aftermath
100_hisui,Hisuian Voltorb,"""https://www.pokewiki.de/images/6/6d/Pokémonsprite_100a_HOME.png""","""https://www.pokewiki.de/images/8/83/Pokémonsprite_100a_Schillernd_HOME.png""",Aftermath
101,Electrode,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0101_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0101_000_uk_n_00000000_f_r.png""",Aftermath
101_hisui,Hisuian Electrode,"""https://www.pokewiki.de/images/4/44/Pokémonsprite_101a_HOME.png""","""https://www.pokewiki.de/images/6/68/Pokémonsprite_101a_Schillernd_HOME.png""",Aftermath
102,Exeggcute,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0102_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0102_000_mf_n_00000000_f_r.png""",Harvest
103,Exeggutor,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0103_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0103_000_mf_n_00000000_f_r.png""",Harvest
103_alola,Alolan Exeggutor,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0103_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0103_001_mf_n_00000000_f_r.png""",Harvest
104,Cubone,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0104_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0104_000_mf_n_00000000_f_r.png""",Battle Armor
105,Marowak,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0105_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0105_000_mf_n_00000000_f_r.png""",Battle Armor
105_alola,Alolan Marowak,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0105_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0105_001_mf_n_00000000_f_r.png""",Rock Head
105_alola_herrscher,Totem Alolan Marowak,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0105_001_mf_n_00000000_f_n.png""",,
106,Hitmonlee,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0106_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0106_000_mo_n_00000000_f_r.png""",Unburden
